transaction_id,customer_id,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,transaction_type,location,device,is_foreign,is_high_risk_country,is_fraud
T1324,C127,48297,37282,0,11352,59649,PAYMENT,USA,ATM,1,1,1
T1325,C371,4026,16091,12065,19448,23474,PAYMENT,India,Tablet,1,1,0
T1326,C341,11413,31438,20025,24555,35968,PAYMENT,Nigeria,Tablet,0,1,0
T1327,C109,36401,10406,0,44040,80441,TRANSFER,USA,Tablet,0,0,0
T1328,C116,28064,43124,15060,14236,42300,CASH_IN,Nigeria,ATM,1,0,0
T1329,C260,40613,38585,0,24935,65548,PAYMENT,UK,Laptop,1,1,1
T1330,C377,41951,3794,0,42071,84022,CASH_IN,China,Mobile,1,1,1
T1331,C333,28127,30654,2527,45473,73600,CASH_OUT,USA,ATM,1,1,1
T1332,C273,12465,47889,35424,29041,41506,CASH_IN,Nigeria,Tablet,0,1,0
T1333,C298,5050,36660,31610,29115,34165,CASH_OUT,China,Laptop,1,0,0
T1334,C279,1214,43080,41866,49319,50533,TRANSFER,Nigeria,Laptop,0,1,0
T1335,C374,25259,14161,0,40860,66119,CASH_OUT,UK,ATM,0,1,0
T1336,C132,38458,6466,0,28438,66896,TRANSFER,China,Tablet,0,0,0
T1337,C167,44431,3426,0,26571,71002,CASH_IN,UK,Laptop,0,0,0
T1338,C129,7759,29818,22059,9893,17652,CASH_IN,India,ATM,0,0,0
T1339,C266,27432,25611,0,48354,75786,CASH_IN,Russia,Laptop,1,0,0
T1340,C451,40116,43953,3837,47292,87408,TRANSFER,Nigeria,Laptop,1,1,1
T1341,C162,35043,49207,14164,28016,63059,CASH_IN,UK,Tablet,1,0,0
T1342,C50,30324,29577,0,5978,36302,PAYMENT,USA,ATM,0,0,0
T1343,C131,29904,36045,6141,13997,43901,TRANSFER,Russia,Laptop,0,1,0
T1344,C143,30220,15947,0,19881,50101,CASH_IN,USA,Laptop,1,1,1
T1345,C481,45054,36271,0,35992,81046,PAYMENT,Nigeria,ATM,0,1,0
T1346,C132,32944,35459,2515,26322,59266,CASH_IN,UK,ATM,1,0,0
T1347,C50,33348,13876,0,2094,35442,TRANSFER,Nigeria,Tablet,0,1,0
T1348,C98,21432,26089,4657,47834,69266,CASH_OUT,India,Mobile,0,1,0
T1349,C498,43238,32199,0,29452,72690,TRANSFER,China,Tablet,0,0,0
T1350,C274,4125,18098,13973,34996,39121,TRANSFER,Nigeria,Mobile,1,1,0
T1351,C184,49126,22578,0,31432,80558,TRANSFER,USA,Tablet,1,1,1
T1352,C252,28535,17135,0,40466,69001,CASH_IN,UK,Mobile,1,0,0
T1353,C376,29943,38919,8976,2522,32465,CASH_OUT,China,Laptop,1,1,1
T1354,C169,15108,39638,24530,2581,17689,TRANSFER,UK,Laptop,0,1,0
T1355,C312,26439,12981,0,41608,68047,PAYMENT,UK,ATM,0,1,0
T1356,C252,45574,5234,0,11575,57149,PAYMENT,USA,Laptop,1,0,0
T1357,C485,10964,21342,10378,4666,15630,PAYMENT,Nigeria,Laptop,1,1,1
T1358,C165,24997,12854,0,34451,59448,PAYMENT,Russia,Mobile,0,0,0
T1359,C219,4223,42820,38597,14975,19198,TRANSFER,Nigeria,Tablet,1,0,0
T1360,C161,18630,3421,0,47696,66326,CASH_IN,India,Mobile,1,0,0
T1361,C129,14956,32290,17334,13921,28877,CASH_OUT,India,Laptop,0,1,0
T1362,C230,45327,46854,1527,10850,56177,CASH_IN,USA,Tablet,0,0,0
T1363,C475,1004,15046,14042,40951,41955,TRANSFER,India,Laptop,1,0,0
T1364,C434,20635,27263,6628,32231,52866,CASH_OUT,Nigeria,Mobile,0,0,0
T1365,C224,37821,44433,6612,1409,39230,TRANSFER,USA,ATM,0,0,0
T1366,C136,29653,45412,15759,6986,36639,CASH_IN,India,Tablet,0,0,0
T1367,C227,6444,30931,24487,29571,36015,TRANSFER,UK,Tablet,1,0,0
T1368,C14,29691,24459,0,32809,62500,CASH_IN,India,Tablet,0,1,0
T1369,C309,25572,40969,15397,49677,75249,CASH_OUT,Nigeria,Laptop,0,1,0
T1370,C453,15624,22603,6979,26983,42607,CASH_OUT,India,Laptop,0,1,0
T1371,C23,46415,47302,887,7190,53605,TRANSFER,Nigeria,Mobile,0,0,0
T1372,C20,26317,18538,0,30411,56728,CASH_OUT,China,Tablet,1,1,1
T1373,C269,49547,43978,0,8509,58056,CASH_OUT,Russia,Tablet,1,0,0
T1374,C412,7361,46368,39007,31883,39244,PAYMENT,Russia,ATM,0,0,0
T1375,C245,47385,29513,0,15034,62419,CASH_IN,Russia,Mobile,1,1,1
T1376,C255,4914,47738,42824,2633,7547,PAYMENT,USA,Laptop,1,0,0
T1377,C388,30425,46758,16333,4996,35421,CASH_OUT,India,Tablet,0,0,0
T1378,C73,20237,25351,5114,31701,51938,CASH_OUT,Nigeria,Tablet,0,0,0
T1379,C40,43094,25022,0,31121,74215,TRANSFER,China,ATM,1,1,1
T1380,C345,2767,28224,25457,37847,40614,PAYMENT,Russia,Laptop,0,1,0
T1381,C12,45030,23080,0,27655,72685,TRANSFER,China,Tablet,0,1,0
T1382,C252,23006,10984,0,18086,41092,PAYMENT,USA,ATM,0,1,0
T1383,C355,8239,37847,29608,27360,35599,CASH_OUT,India,ATM,1,0,0
T1384,C44,20072,9079,0,23401,43473,TRANSFER,USA,Laptop,1,1,1
T1385,C420,48925,48911,0,36615,85540,CASH_IN,USA,Tablet,0,1,0
T1386,C102,13525,6908,0,18230,31755,PAYMENT,Nigeria,Mobile,0,1,0
T1387,C143,31887,20884,0,26003,57890,TRANSFER,China,Laptop,0,1,0
T1388,C293,47065,6187,0,24930,71995,CASH_OUT,UK,Tablet,1,0,0
T1389,C118,17468,45988,28520,23444,40912,TRANSFER,UK,Tablet,1,1,1
T1390,C338,46282,33242,0,30502,76784,CASH_IN,Nigeria,Tablet,1,0,0
T1391,C254,31005,11147,0,30146,61151,CASH_OUT,Russia,ATM,0,0,0
T1392,C250,49385,48862,0,21102,70487,CASH_OUT,Nigeria,Laptop,0,1,0
T1393,C82,1046,41134,40088,28186,29232,TRANSFER,Russia,ATM,1,1,0
T1394,C26,37677,31509,0,20822,58499,TRANSFER,UK,Tablet,1,0,0
T1395,C333,7893,8610,717,8354,16247,PAYMENT,India,Laptop,1,1,0
T1396,C261,49673,34220,0,49552,99225,CASH_IN,China,Mobile,0,0,0
T1397,C228,39695,30103,0,39977,79672,TRANSFER,UK,ATM,1,1,1
T1398,C284,22607,41835,19228,39136,61743,CASH_IN,India,Tablet,0,0,0
T1399,C258,18484,12150,0,22380,40864,PAYMENT,Nigeria,Mobile,1,1,1
T1400,C198,10705,19027,8322,19709,30414,CASH_OUT,Nigeria,Mobile,0,1,0
T1401,C75,2384,45620,43236,12199,14583,TRANSFER,USA,Mobile,0,1,0
T1402,C23,43323,39699,0,29728,73051,CASH_OUT,USA,Mobile,0,0,0
T1403,C142,32338,35800,3462,22684,55022,PAYMENT,UK,Mobile,0,1,0
T1404,C484,43841,38772,0,9012,52853,CASH_IN,Russia,Mobile,1,0,0
T1405,C170,5928,18315,12387,48758,54686,PAYMENT,UK,ATM,0,0,0
T1406,C12,17838,44004,26166,42082,59920,PAYMENT,Nigeria,ATM,0,0,0
T1407,C202,48675,7924,0,3440,52115,PAYMENT,UK,Mobile,1,0,0
T1408,C320,23182,20517,0,20449,43631,CASH_OUT,India,ATM,1,1,1
T1409,C404,30184,34629,4445,32538,62722,TRANSFER,Nigeria,Laptop,0,1,0
T1410,C127,26294,29466,3172,32344,58638,PAYMENT,Nigeria,Laptop,0,0,0
T1411,C403,24362,33901,9539,33808,58170,PAYMENT,China,Laptop,0,1,0
T1412,C178,38191,37552,0,19724,57915,CASH_OUT,China,Laptop,0,1,0
T1413,C151,24711,42962,18251,46048,70759,TRANSFER,USA,Tablet,0,0,0
T1414,C290,19043,7661,0,40512,59555,CASH_IN,China,Laptop,1,0,0
T1415,C409,33532,42334,8802,22250,55782,CASH_OUT,UK,ATM,1,0,0
T1416,C492,29724,22593,0,42182,71906,TRANSFER,India,Laptop,0,0,0
T1417,C110,2136,22435,20299,2856,4992,PAYMENT,USA,ATM,1,1,0
T1418,C486,16000,48229,32229,17021,33021,TRANSFER,China,Mobile,1,1,1
T1419,C44,20274,45001,24727,17804,38078,TRANSFER,UK,Mobile,0,0,0
T1420,C328,28148,29503,1355,42044,70192,CASH_IN,USA,Tablet,1,1,1
T1421,C448,21749,8254,0,39116,60865,CASH_IN,India,Mobile,1,1,1
T1422,C226,25875,2899,0,23689,49564,CASH_IN,USA,Mobile,0,0,0
T1423,C36,37387,22575,0,8729,46116,CASH_IN,China,ATM,1,0,0
T1424,C231,43962,14802,0,9783,53745,CASH_OUT,USA,Laptop,1,1,1
T1425,C377,42080,20290,0,6206,48286,PAYMENT,Nigeria,ATM,1,1,1
T1426,C402,46567,13110,0,9578,56145,PAYMENT,India,ATM,1,1,1
T1427,C171,18685,30710,12025,9680,28365,PAYMENT,Nigeria,ATM,1,0,0
T1428,C193,20958,14309,0,9145,30103,CASH_IN,Nigeria,Laptop,1,1,1
T1429,C312,8792,12752,3960,5752,14544,TRANSFER,India,Laptop,0,0,0
T1430,C118,38569,26959,0,11955,50524,TRANSFER,Nigeria,Tablet,1,1,1
T1431,C223,24354,22103,0,1845,26199,CASH_IN,USA,ATM,0,1,0
T1432,C385,41633,43751,2118,31115,72748,TRANSFER,India,Tablet,1,1,1
T1433,C74,5839,5406,0,4173,10012,CASH_IN,India,ATM,1,1,0
T1434,C366,609,34407,33798,2732,3341,CASH_IN,Russia,Laptop,1,0,0
T1435,C405,4924,6999,2075,7679,12603,PAYMENT,USA,Laptop,0,0,0
T1436,C351,27760,12638,0,41906,69666,CASH_OUT,USA,Tablet,0,0,0
T1437,C98,13360,10515,0,31603,44963,CASH_OUT,India,Laptop,0,1,0
T1438,C173,38175,33033,0,2044,40219,PAYMENT,USA,Tablet,0,0,0
T1439,C101,26281,15027,0,1446,27727,PAYMENT,USA,Mobile,0,0,0
T1440,C226,9979,44431,34452,26672,36651,CASH_OUT,UK,Tablet,1,0,0
T1441,C340,14516,10224,0,20125,34641,TRANSFER,Russia,Mobile,1,0,0
T1442,C126,33101,33753,652,15919,49020,CASH_IN,UK,Tablet,0,0,0
T1443,C439,47291,33422,0,11500,58791,CASH_IN,India,Laptop,0,0,0
T1444,C422,45735,32202,0,48837,94572,CASH_OUT,USA,Tablet,0,0,0
T1445,C466,10606,2655,0,48975,59581,PAYMENT,China,Laptop,1,1,1
T1446,C110,35991,46610,10619,15707,51698,CASH_OUT,China,Mobile,1,0,0
T1447,C327,34801,18699,0,20528,55329,CASH_IN,UK,ATM,1,1,1
T1448,C364,7184,40552,33368,41805,48989,CASH_IN,India,Tablet,1,1,0
T1449,C177,10764,22277,11513,22795,33559,TRANSFER,China,Laptop,0,0,0
T1450,C175,35895,46346,10451,20849,56744,TRANSFER,Russia,Laptop,1,1,1
T1451,C295,48783,9276,0,45060,93843,TRANSFER,Nigeria,Tablet,1,0,0
T1452,C93,4858,39397,34539,49382,54240,CASH_IN,India,Mobile,0,0,0
T1453,C213,9941,15001,5060,40400,50341,CASH_IN,India,Mobile,0,0,0
T1454,C129,44300,12539,0,18071,62371,PAYMENT,UK,ATM,0,1,0
T1455,C268,762,6404,5642,44066,44828,CASH_IN,USA,Laptop,1,0,0
T1456,C104,4692,8314,3622,41839,46531,PAYMENT,USA,Mobile,1,1,0
T1457,C352,44246,11021,0,23334,67580,PAYMENT,USA,Laptop,0,1,0
T1458,C72,21126,49430,28304,31634,52760,PAYMENT,India,ATM,1,1,1
T1459,C273,622,21649,21027,13819,14441,TRANSFER,Nigeria,Mobile,0,1,0
T1460,C351,12973,44340,31367,29827,42800,CASH_IN,China,Mobile,0,0,0
T1461,C194,1162,1209,47,36474,37636,TRANSFER,China,Laptop,1,0,0
T1462,C315,35548,36405,857,16422,51970,CASH_IN,Nigeria,ATM,1,0,0
T1463,C208,27986,43397,15411,18773,46759,PAYMENT,China,Mobile,0,0,0
T1464,C68,23628,32345,8717,11554,35182,CASH_OUT,India,Tablet,1,1,1
T1465,C95,10972,42242,31270,30222,41194,TRANSFER,Nigeria,Tablet,1,0,0
T1466,C389,16341,7095,0,22746,39087,TRANSFER,Nigeria,Laptop,0,1,0
T1467,C458,21527,1590,0,24700,46227,TRANSFER,USA,Mobile,0,1,0
T1468,C180,13032,12271,0,40124,53156,CASH_IN,India,Mobile,0,0,0
T1469,C439,2908,32594,29686,15304,18212,CASH_IN,UK,Mobile,0,1,0
T1470,C354,5037,30870,25833,41052,46089,PAYMENT,Nigeria,Mobile,1,1,0
T1471,C360,47132,31821,0,34381,81513,CASH_IN,Nigeria,Tablet,1,1,1
T1472,C194,25507,25456,0,45777,71284,PAYMENT,India,Laptop,0,1,0
T1473,C47,19035,22348,3313,10529,29564,CASH_IN,India,ATM,0,0,0
T1474,C177,3706,42644,38938,15064,18770,CASH_OUT,USA,ATM,0,0,0
T1475,C26,41466,13157,0,28633,70099,CASH_IN,China,Tablet,0,0,0
T1476,C136,41887,39446,0,3936,45823,PAYMENT,USA,Mobile,0,1,0
T1477,C364,5750,6188,438,22740,28490,PAYMENT,India,Laptop,0,0,0
T1478,C21,17260,49860,32600,30305,47565,TRANSFER,UK,Mobile,0,0,0
T1479,C100,13540,38718,25178,25776,39316,CASH_IN,India,ATM,1,1,1
T1480,C379,34635,30710,0,47751,82386,TRANSFER,USA,Laptop,1,0,0
T1481,C315,11190,49767,38577,6104,17294,TRANSFER,China,Laptop,0,1,0
T1482,C174,47944,36750,0,45603,93547,PAYMENT,China,Laptop,1,0,0
T1483,C105,8509,16205,7696,36014,44523,PAYMENT,Russia,Tablet,0,1,0
T1484,C91,15737,12874,0,17585,33322,CASH_OUT,China,Tablet,1,0,0
T1485,C54,13566,42928,29362,6614,20180,CASH_IN,Russia,ATM,1,0,0
T1486,C200,44936,14519,0,24735,69671,TRANSFER,China,Tablet,1,0,0
T1487,C66,29507,44697,15190,48797,78304,TRANSFER,India,Laptop,1,1,1
T1488,C218,40928,7373,0,10745,51673,CASH_OUT,UK,Mobile,1,0,0
T1489,C293,36839,10217,0,23517,60356,TRANSFER,Russia,Tablet,1,1,1
T1490,C103,42551,12362,0,44749,87300,CASH_OUT,Russia,ATM,1,1,1
T1491,C155,34412,10907,0,2942,37354,CASH_IN,Nigeria,Tablet,0,1,0
T1492,C1,11318,11727,409,9132,20450,CASH_IN,UK,Mobile,0,1,0
T1493,C449,48996,36451,0,15191,64187,CASH_OUT,India,Mobile,0,0,0
T1494,C138,568,45488,44920,23911,24479,CASH_OUT,Nigeria,ATM,0,1,0
T1495,C88,37649,5952,0,31867,69516,CASH_OUT,USA,Mobile,1,0,0
T1496,C306,18128,42931,24803,10295,28423,TRANSFER,Nigeria,Tablet,1,0,0
T1497,C28,37848,47299,9451,15216,53064,TRANSFER,Nigeria,Tablet,1,0,0
T1498,C198,23100,3894,0,24021,47121,PAYMENT,Nigeria,Laptop,0,1,0
T1499,C441,33708,43131,9423,34283,67991,TRANSFER,USA,Laptop,0,1,0
T1500,C40,30016,38646,8630,3831,33847,CASH_OUT,Nigeria,Mobile,1,1,1
T1501,C209,4142,7413,3271,9895,14037,PAYMENT,Russia,Laptop,1,1,0
T1502,C289,36224,6725,0,19128,55352,PAYMENT,India,Laptop,0,0,0
T1503,C376,32660,21070,0,34348,67008,CASH_IN,UK,Laptop,0,1,0
T1504,C126,26726,38628,11902,48531,75257,PAYMENT,UK,Tablet,0,1,0
T1505,C46,12740,17888,5148,13685,26425,CASH_IN,India,Laptop,1,0,0
T1506,C304,32573,48513,15940,2761,35334,CASH_OUT,UK,Mobile,0,1,0
T1507,C240,35172,12330,0,44396,79568,CASH_IN,USA,Tablet,0,1,0
T1508,C486,45189,21640,0,30820,76009,PAYMENT,UK,Mobile,1,0,0
T1509,C87,4833,45214,40381,15299,20132,CASH_OUT,India,ATM,1,0,0
T1510,C70,46339,22829,0,31649,77988,CASH_IN,India,ATM,0,0,0
T1511,C292,19080,18801,0,41485,60565,PAYMENT,USA,Mobile,0,1,0
T1512,C330,6164,44103,37939,4363,10527,CASH_IN,India,ATM,1,1,0
T1513,C139,4214,18631,14417,1933,6147,PAYMENT,China,Mobile,1,1,0
T1514,C484,35052,45384,10332,2963,38015,CASH_IN,USA,Laptop,0,0,0
T1515,C397,49124,10278,0,2004,51128,TRANSFER,China,Mobile,0,0,0
T1516,C120,26896,32476,5580,29693,56589,TRANSFER,Nigeria,ATM,1,0,0
T1517,C358,7007,5975,0,38146,45153,CASH_IN,USA,Tablet,1,0,0
T1518,C190,21990,37429,15439,36980,58970,TRANSFER,Nigeria,Tablet,1,1,1
T1519,C268,33298,30320,0,46522,79820,CASH_OUT,UK,Mobile,1,1,1
T1520,C103,26002,18778,0,40358,66360,PAYMENT,UK,Laptop,1,0,0
T1521,C155,34661,23682,0,11780,46441,CASH_OUT,Nigeria,Mobile,0,0,0
T1522,C410,34444,48510,14066,18798,53242,CASH_IN,USA,Tablet,1,0,0
T1523,C198,37594,4775,0,8292,45886,PAYMENT,India,Mobile,1,0,0
T1524,C66,8453,12199,3746,42780,51233,CASH_OUT,Russia,Tablet,1,1,0
T1525,C240,16314,3168,0,21722,38036,CASH_OUT,China,Tablet,1,0,0
T1526,C356,24789,10612,0,41502,66291,CASH_OUT,UK,Mobile,0,1,0
T1527,C454,3592,5015,1423,3573,7165,TRANSFER,India,ATM,0,1,0
T1528,C124,2647,42093,39446,14371,17018,CASH_OUT,China,Mobile,1,0,0
T1529,C408,45909,34838,0,27436,73345,CASH_IN,USA,Mobile,0,1,0
T1530,C193,17504,17253,0,44847,62351,PAYMENT,India,Tablet,1,0,0
T1531,C388,10774,18158,7384,1691,12465,PAYMENT,Nigeria,ATM,0,1,0
T1532,C89,5063,43999,38936,49672,54735,CASH_IN,UK,Tablet,0,0,0
T1533,C444,23199,49321,26122,20606,43805,CASH_OUT,China,Tablet,1,0,0
T1534,C109,45357,6227,0,30329,75686,TRANSFER,India,Laptop,1,0,0
T1535,C78,3067,3969,902,12253,15320,TRANSFER,UK,Mobile,1,1,0
T1536,C350,18531,19287,756,20879,39410,PAYMENT,USA,Laptop,0,1,0
T1537,C346,17854,7810,0,14393,32247,CASH_OUT,UK,Tablet,1,1,1
T1538,C35,25009,10290,0,13095,38104,CASH_IN,India,Mobile,1,0,0
T1539,C207,4863,38748,33885,9753,14616,TRANSFER,China,ATM,1,1,0
T1540,C240,15773,46317,30544,32668,48441,CASH_OUT,UK,Laptop,1,0,0
T1541,C321,2860,47716,44856,4085,6945,CASH_IN,Russia,Mobile,0,1,0
T1542,C370,6902,21019,14117,1255,8157,CASH_OUT,UK,Laptop,0,1,0
T1543,C14,5577,44724,39147,30410,35987,TRANSFER,India,Mobile,0,0,0
T1544,C49,5790,33256,27466,2388,8178,TRANSFER,Nigeria,Tablet,1,1,0
T1545,C3,43256,8584,0,49220,92476,CASH_OUT,USA,ATM,1,1,1
T1546,C157,36672,40110,3438,6210,42882,PAYMENT,China,Tablet,1,0,0
T1547,C183,16341,44828,28487,29652,45993,TRANSFER,USA,Laptop,0,0,0
T1548,C106,38040,34505,0,6902,44942,CASH_OUT,USA,Tablet,0,1,0
T1549,C439,12085,22243,10158,20299,32384,CASH_IN,China,Laptop,1,1,1
T1550,C241,4163,42495,38332,38407,42570,CASH_IN,UK,Laptop,0,1,0
T1551,C411,4469,48667,44198,12195,16664,CASH_OUT,China,Laptop,0,0,0
T1552,C348,25303,3242,0,28028,53331,TRANSFER,China,ATM,0,1,0
T1553,C235,701,38183,37482,29569,30270,CASH_OUT,Russia,Laptop,1,0,0
T1554,C324,6182,4420,0,14984,21166,CASH_IN,Russia,Laptop,0,0,0
T1555,C378,27336,24427,0,47013,74349,PAYMENT,Russia,ATM,0,0,0
T1556,C77,27310,15676,0,11267,38577,CASH_IN,UK,Tablet,0,1,0
T1557,C35,8781,33857,25076,35550,44331,TRANSFER,UK,Laptop,1,0,0
T1558,C225,20054,27324,7270,14638,34692,PAYMENT,USA,Mobile,1,0,0
T1559,C419,33006,39529,6523,32948,65954,CASH_IN,UK,Tablet,0,0,0
T1560,C434,19308,38506,19198,29287,48595,PAYMENT,India,Laptop,0,0,0
T1561,C183,14012,3981,0,21123,35135,TRANSFER,USA,Tablet,0,1,0
T1562,C286,34699,23104,0,26148,60847,CASH_IN,USA,Mobile,0,1,0
T1563,C303,38522,23399,0,14093,52615,CASH_IN,Russia,Tablet,0,1,0
T1564,C227,18320,29515,11195,33238,51558,TRANSFER,UK,Mobile,0,0,0
T1565,C283,6663,15977,9314,17572,24235,CASH_OUT,India,ATM,1,1,0
T1566,C14,45541,10207,0,12259,57800,CASH_IN,UK,Tablet,0,1,0
T1567,C438,4680,21037,16357,43289,47969,CASH_OUT,India,ATM,0,1,0
T1568,C477,13233,36898,23665,46798,60031,TRANSFER,USA,Laptop,1,0,0
T1569,C293,34747,16343,0,25965,60712,CASH_OUT,USA,Mobile,1,0,0
T1570,C336,22130,9001,0,45573,67703,CASH_OUT,Russia,Tablet,0,1,0
T1571,C289,37578,28422,0,18287,55865,TRANSFER,India,Mobile,0,1,0
T1572,C255,39577,13498,0,32929,72506,CASH_IN,India,ATM,1,1,1
T1573,C190,30173,46429,16256,12337,42510,CASH_IN,USA,ATM,1,1,1
T1574,C265,6779,47067,40288,6141,12920,CASH_IN,UK,Tablet,1,0,0
T1575,C499,11941,7810,0,23414,35355,CASH_OUT,Russia,Laptop,0,0,0
T1576,C346,30204,25707,0,38563,68767,TRANSFER,Nigeria,Laptop,0,0,0
T1577,C200,35309,44823,9514,34831,70140,TRANSFER,Russia,Tablet,1,0,0
T1578,C190,41205,17774,0,28909,70114,CASH_OUT,Russia,Laptop,0,0,0
T1579,C434,41302,10137,0,34836,76138,TRANSFER,China,Tablet,0,0,0
T1580,C138,28936,37872,8936,6201,35137,CASH_OUT,India,Laptop,0,0,0
T1581,C401,33910,30535,0,2512,36422,PAYMENT,India,Tablet,0,1,0
T1582,C156,49531,19763,0,3252,52783,TRANSFER,China,ATM,1,0,0
T1583,C250,5745,25179,19434,33523,39268,CASH_IN,India,Mobile,1,1,0
T1584,C290,35652,12051,0,35967,71619,PAYMENT,Nigeria,Tablet,0,0,0
T1585,C164,47783,6395,0,34334,82117,CASH_OUT,USA,ATM,1,0,0
T1586,C403,35645,46753,11108,40460,76105,PAYMENT,USA,Laptop,0,1,0
T1587,C291,15844,45112,29268,4943,20787,PAYMENT,China,Tablet,0,0,0
T1588,C162,7809,23199,15390,4075,11884,CASH_OUT,USA,Mobile,0,0,0
T1589,C30,21613,34124,12511,4716,26329,CASH_OUT,India,ATM,0,0,0
T1590,C248,41112,11628,0,43312,84424,PAYMENT,India,Tablet,1,1,1
T1591,C384,18837,8515,0,17888,36725,TRANSFER,India,Tablet,1,0,0
T1592,C197,20353,39131,18778,15209,35562,PAYMENT,Nigeria,ATM,0,1,0
T1593,C194,20602,47179,26577,26334,46936,PAYMENT,Russia,ATM,0,1,0
T1594,C302,28958,25531,0,35204,64162,CASH_IN,UK,Laptop,1,0,0
T1595,C494,30642,42197,11555,15845,46487,TRANSFER,USA,Mobile,0,1,0
T1596,C146,26721,11897,0,15993,42714,CASH_IN,Russia,Tablet,0,1,0
T1597,C444,1858,8712,6854,5956,7814,TRANSFER,China,ATM,1,0,0
T1598,C232,2247,6425,4178,10862,13109,PAYMENT,USA,Mobile,1,0,0
T1599,C472,36889,44517,7628,10412,47301,CASH_IN,Nigeria,Laptop,1,0,0
T1600,C1,4245,33350,29105,13904,18149,CASH_OUT,Nigeria,Laptop,0,1,0
T1601,C375,40101,30776,0,6018,46119,CASH_OUT,Russia,Mobile,1,1,1
T1602,C362,46186,12394,0,27288,73474,CASH_OUT,USA,ATM,0,1,0
T1603,C147,7189,35105,27916,9449,16638,CASH_OUT,UK,Laptop,1,1,0
T1604,C73,7523,14530,7007,26282,33805,TRANSFER,Russia,Laptop,1,0,0
T1605,C43,15927,11104,0,26385,42312,CASH_IN,USA,ATM,0,1,0
T1606,C160,16559,10836,0,17389,33948,TRANSFER,China,Tablet,0,1,0
T1607,C305,1608,36002,34394,26505,28113,TRANSFER,Nigeria,Mobile,0,1,0
T1608,C107,13406,21762,8356,20236,33642,PAYMENT,USA,ATM,0,0,0
T1609,C347,934,43614,42680,42222,43156,PAYMENT,Russia,Laptop,1,0,0
T1610,C490,42652,42134,0,40195,82847,PAYMENT,China,ATM,1,0,0
T1611,C84,3118,18661,15543,6376,9494,CASH_IN,Nigeria,Laptop,1,1,0
T1612,C263,25104,7359,0,19902,45006,TRANSFER,UK,Tablet,1,1,1
T1613,C41,42185,27567,0,12367,54552,CASH_OUT,UK,Laptop,1,1,1
T1614,C3,32376,3536,0,8418,40794,TRANSFER,China,Mobile,0,0,0
T1615,C79,6332,12930,6598,4704,11036,CASH_OUT,UK,Mobile,0,0,0
T1616,C33,43686,4206,0,18954,62640,PAYMENT,India,Mobile,0,1,0
T1617,C285,45852,15967,0,27624,73476,CASH_IN,India,Tablet,1,1,1
T1618,C234,3849,23898,20049,18345,22194,CASH_IN,India,Mobile,1,0,0
T1619,C416,8942,23467,14525,46633,55575,TRANSFER,India,Laptop,0,0,0
T1620,C193,33761,40279,6518,31254,65015,CASH_IN,Russia,ATM,0,0,0
T1621,C86,5800,12164,6364,39757,45557,PAYMENT,Russia,Tablet,1,0,0
T1622,C465,44483,12188,0,41720,86203,PAYMENT,India,Laptop,1,0,0
T1623,C28,18898,38797,19899,6049,24947,CASH_IN,UK,Laptop,0,1,0
T1624,C475,2797,45293,42496,28746,31543,PAYMENT,Russia,Mobile,0,0,0
T1625,C493,24820,36556,11736,44578,69398,PAYMENT,Nigeria,Tablet,0,0,0
T1626,C476,38531,44222,5691,26019,64550,TRANSFER,China,ATM,1,0,0
T1627,C471,11193,30121,18928,19060,30253,CASH_OUT,Nigeria,Laptop,0,0,0
T1628,C220,16786,42834,26048,23028,39814,CASH_OUT,Nigeria,Mobile,1,0,0
T1629,C447,32346,37147,4801,15310,47656,PAYMENT,USA,Laptop,0,1,0
T1630,C423,31716,39123,7407,2152,33868,TRANSFER,India,ATM,0,0,0
T1631,C263,10025,38602,28577,30294,40319,CASH_IN,Nigeria,ATM,1,0,0
T1632,C247,29979,32251,2272,13158,43137,CASH_IN,Nigeria,ATM,0,0,0
T1633,C368,14418,36149,21731,5026,19444,CASH_OUT,USA,Mobile,1,1,1
T1634,C288,23806,39823,16017,37910,61716,TRANSFER,UK,ATM,1,1,1
T1635,C398,18122,24623,6501,22431,40553,TRANSFER,Nigeria,ATM,0,1,0
T1636,C158,24265,33343,9078,43597,67862,CASH_OUT,China,ATM,1,1,1
T1637,C145,42262,19587,0,26423,68685,PAYMENT,India,ATM,1,1,1
T1638,C85,10312,29640,19328,45304,55616,TRANSFER,India,Tablet,0,0,0
T1639,C233,37521,47799,10278,8779,46300,TRANSFER,Nigeria,ATM,1,1,1
T1640,C322,7936,39459,31523,42901,50837,PAYMENT,India,Tablet,0,0,0
T1641,C465,9090,23887,14797,10699,19789,TRANSFER,Nigeria,ATM,1,1,0
T1642,C229,25741,33449,7708,35641,61382,PAYMENT,China,Tablet,0,1,0
T1643,C34,43298,6363,0,4473,47771,TRANSFER,Russia,Tablet,0,0,0
T1644,C210,16541,35497,18956,27879,44420,PAYMENT,USA,ATM,0,0,0
T1645,C267,27774,23159,0,30983,58757,CASH_IN,India,ATM,1,0,0
T1646,C113,39854,2340,0,32855,72709,PAYMENT,UK,Tablet,1,1,1
T1647,C264,3862,20692,16830,46547,50409,TRANSFER,UK,Mobile,0,0,0
T1648,C178,13435,29672,16237,33070,46505,CASH_IN,Nigeria,Tablet,0,1,0
